,Age,Gender,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel,Location_Europe,Location_Other,Location_USA,Genre_RPG,Genre_Simulation,Genre_Sports,Genre_Strategy
35324,36,1,22.5877220562915,0,1,15,11,62,3,1,True,False,False,False,False,False,True
35325,34,0,15.698419779742972,0,1,11,97,26,19,2,False,False,False,False,True,False,False
35326,30,0,1.9019573148066264,0,2,7,138,7,15,2,True,False,False,False,False,True,False
35327,16,1,23.067294404417325,0,1,19,152,84,16,3,False,True,False,False,False,False,True
35328,39,0,5.513899710070077,0,1,10,172,21,47,3,True,False,False,True,False,False,False
35329,41,0,9.63784877519894,0,1,3,78,17,45,1,True,False,False,False,False,False,False
35330,17,1,13.401922980165969,1,1,10,68,45,9,2,False,False,True,True,False,False,False
35331,37,0,1.3779164779347228,0,1,15,145,59,31,3,False,True,False,False,False,False,False
35332,46,0,18.282126761096382,1,2,16,48,45,25,3,False,False,False,False,False,False,False
35333,31,0,5.255737244429498,0,2,7,166,1,22,2,False,False,False,False,True,False,False
35334,34,1,23.792383835136953,0,1,17,13,19,34,1,False,False,True,False,False,False,True
35335,44,1,3.1640858345571825,0,1,5,53,47,2,1,True,False,False,False,False,False,True
35336,42,1,13.347344860890637,1,1,2,101,85,2,1,False,False,True,False,False,True,False
35337,37,1,19.876998029529343,1,3,18,161,80,24,3,True,False,False,False,False,False,False
35338,33,0,9.604980540173171,1,1,5,47,92,2,1,False,False,True,True,False,False,False
35339,39,0,19.011346797586945,0,2,3,114,79,1,2,False,False,True,True,False,False,False
35340,38,0,17.832035270781958,0,1,5,128,9,26,2,False,False,True,False,False,False,True
35341,15,1,19.325415869430778,0,1,17,169,38,10,3,False,False,False,True,False,False,False
35342,42,0,16.90712732871037,0,1,1,32,30,25,1,False,False,True,False,False,True,False
35343,43,1,15.673984003134557,0,1,13,171,15,49,3,False,True,False,True,False,False,False
35344,49,0,11.739462808384609,1,1,8,119,40,26,2,True,False,False,False,False,False,False
35345,31,0,4.975040146034435,0,2,10,143,31,15,3,False,False,True,False,False,True,False
35346,25,0,8.291771687910632,0,3,6,170,17,10,3,False,True,False,False,True,False,False
35347,21,1,5.852143695815519,0,1,8,65,79,35,2,False,False,True,True,False,False,False
35348,40,0,17.502278741903865,1,1,13,34,95,1,2,False,False,True,False,False,False,False
35349,37,1,11.684101173823624,0,3,10,132,89,20,2,False,False,True,True,False,False,False
35350,32,1,8.681457135595382,0,2,2,168,52,0,1,False,False,False,False,False,True,False
35351,43,0,17.48077965744037,0,2,4,165,46,44,2,False,False,True,False,False,False,True
35352,48,0,14.94317645250228,0,3,17,98,47,28,3,False,False,False,False,True,False,False
35353,22,0,12.714963719084553,0,1,4,151,21,42,2,False,False,True,False,False,False,False
35354,35,0,0.4135249575225437,0,3,16,10,92,34,2,False,True,False,False,False,False,False
35355,35,0,21.601488812205957,0,1,12,16,22,23,1,False,False,False,False,False,True,False
35356,31,1,15.920067154117667,0,1,3,131,46,26,2,True,False,False,False,True,False,False
35357,30,0,8.5962884350916,1,1,18,89,33,40,3,False,False,True,False,True,False,False
35358,29,1,23.742929618632864,0,2,15,137,22,15,3,False,False,True,False,False,False,False
35359,29,1,8.440951978207345,0,1,4,75,38,20,2,False,False,True,True,False,False,False
35360,31,0,16.099857685028688,0,2,13,80,53,36,2,False,False,False,False,False,False,True
35361,15,0,2.3895533275794536,0,1,5,71,69,21,2,False,False,True,False,True,False,False
35362,27,0,20.01548357839745,0,2,14,62,80,12,2,False,False,True,True,False,False,False
35363,24,0,17.091574954720247,0,1,11,96,15,45,2,False,False,True,False,True,False,False
35364,47,1,4.7472655329497755,0,2,14,80,74,33,2,True,False,False,True,False,False,False
35365,40,0,16.118989127381436,0,1,6,95,9,25,2,False,False,True,False,False,False,True
35366,26,0,3.5549211158847136,1,3,19,83,31,29,3,True,False,False,False,False,False,True
35367,33,0,23.94133125496042,0,2,4,77,38,29,2,False,False,False,False,False,False,False
35368,29,0,1.7782557938638623,0,1,18,40,12,18,2,True,False,False,False,True,False,False
35369,19,1,11.611123947161428,1,1,12,47,65,38,2,False,False,True,True,False,False,False
35370,16,1,22.74892683153257,0,1,5,171,44,25,1,False,False,True,False,True,False,False
35371,28,0,15.675346316503177,1,3,8,45,73,3,2,True,False,False,False,True,False,False
35372,43,0,7.921313835330787,0,1,10,23,34,12,1,False,False,False,False,False,False,True
35373,15,1,15.474127159290472,0,1,2,123,28,0,1,False,False,True,False,False,True,False
35374,27,1,17.578375784076073,0,3,17,150,59,11,3,False,False,True,False,False,False,True
35375,46,1,11.61599585691766,0,2,11,104,64,45,2,False,True,False,False,False,False,False
35376,48,1,7.565750849142791,0,1,6,135,99,17,3,False,False,False,True,False,False,False
35377,28,0,23.65546040349116,0,1,19,133,83,28,3,False,False,True,False,False,True,False
35378,29,0,11.345255631693703,0,3,7,129,86,8,2,False,False,True,False,False,True,False
35379,20,0,4.472117939390156,0,1,14,34,17,45,2,False,False,True,False,False,True,False
35380,43,1,17.776299218129992,1,3,1,79,33,21,1,False,False,False,True,False,False,False
35381,33,0,7.658665025309441,0,3,9,70,58,30,2,False,False,True,True,False,False,False
35382,15,1,4.698209373572077,1,2,18,87,89,44,3,False,False,True,False,False,False,True
35383,35,0,14.311820813488533,1,3,12,77,99,1,2,False,True,False,False,False,False,False
35384,32,1,5.8508751856106445,0,1,6,35,2,6,1,False,False,True,True,False,False,False
35385,41,0,10.255193323961294,1,1,13,160,39,1,3,False,False,True,True,False,False,False
35386,42,0,14.852473312845532,0,1,11,135,23,49,3,False,False,False,False,False,True,False
35387,22,0,15.043619495473829,0,1,7,93,68,21,2,True,False,False,True,False,False,False
35388,45,1,6.836028197409939,0,1,19,70,33,6,2,False,False,False,False,True,False,False
35389,26,0,13.278460767886555,0,1,3,151,42,49,2,False,True,False,False,False,True,False
35390,20,0,6.729120262418518,0,1,17,159,9,48,3,False,True,False,False,False,True,False
35391,40,0,16.330261885210405,0,2,9,49,61,5,2,False,False,True,False,False,True,False
35392,30,0,10.70281148422472,0,1,1,92,74,32,1,False,False,True,False,False,False,False
35393,44,0,2.9171219765668495,0,1,13,77,4,15,2,False,False,True,False,False,False,True
35394,33,0,5.8342357881923945,0,1,19,137,2,40,3,False,False,True,False,False,False,False
35395,32,0,19.838059112674504,0,2,14,38,35,10,2,False,False,False,False,False,False,True
35396,38,0,12.166320520692045,0,3,8,30,93,32,2,False,False,True,False,False,False,False
35397,34,0,2.338602957991734,0,1,9,166,60,46,3,False,False,False,False,False,False,True
35398,21,0,7.229708823830691,0,1,1,21,46,11,1,True,False,False,False,True,False,False
35399,21,0,12.927424686618576,0,1,12,145,97,5,3,False,False,True,False,False,False,True
35400,30,0,16.985066010306944,0,1,13,121,10,43,3,True,False,False,True,False,False,False
35401,28,1,9.571611695283522,0,1,12,153,67,3,3,False,False,False,False,False,False,True
35402,26,1,17.4691462875642,0,1,8,21,43,23,1,False,False,True,False,True,False,False
35403,43,0,13.413073858600274,0,1,7,168,60,15,2,False,False,False,False,True,False,False
35404,29,1,19.31493661278059,0,1,0,117,61,7,1,True,False,False,False,True,False,False
35405,22,1,17.490943228367467,0,1,1,110,33,9,1,False,False,False,False,False,False,False
35406,23,0,11.235709877700742,0,2,8,31,78,10,1,False,False,True,False,True,False,False
35407,42,0,16.0291272989962,0,2,0,105,88,46,1,False,False,True,True,False,False,False
35408,41,0,20.673114419964236,0,2,10,39,30,23,2,True,False,False,False,False,False,True
35409,21,0,23.897121874143963,1,2,4,130,61,9,2,False,False,False,True,False,False,False
35410,28,1,0.3427980375947399,0,2,4,48,54,25,1,False,False,True,False,False,False,True
35411,25,0,4.021753948771639,0,2,18,22,44,39,2,False,True,False,False,True,False,False
35412,46,1,20.32289405813103,0,1,13,17,87,9,1,False,False,True,False,False,False,True
35413,42,0,6.437000402796866,1,3,5,65,99,2,1,False,False,True,False,False,False,False
35414,20,1,5.72712341523562,0,3,12,37,5,37,2,True,False,False,False,False,True,False
35415,49,0,10.348791401534967,0,2,7,149,44,38,2,False,False,False,False,False,False,False
35416,20,1,22.21294109914368,0,3,19,39,84,39,2,False,False,True,True,False,False,False
35417,38,1,4.37263293472459,1,1,5,77,71,31,2,True,False,False,False,True,False,False
35418,23,1,6.514235786477627,0,1,7,33,17,35,1,True,False,False,False,False,True,False
35419,16,1,20.083104690013567,0,2,6,73,96,12,2,False,False,False,False,False,False,False
35420,28,0,18.879669046839897,1,2,6,170,42,13,2,False,False,True,False,True,False,False
35421,45,0,15.19500954317203,0,1,14,49,48,48,2,True,False,False,False,False,True,False
35422,44,0,18.092133292111072,0,2,4,168,40,3,2,False,True,False,True,False,False,False
35423,41,1,6.6356789377804315,1,1,5,51,39,49,2,False,False,True,False,False,False,False
35424,45,0,15.853381373397676,0,1,9,118,49,16,2,False,False,False,False,True,False,False
35425,20,0,13.797320673732209,0,2,5,141,34,29,2,False,False,True,False,False,True,False
35426,32,1,19.59511988701821,0,2,13,75,20,21,2,False,False,True,False,False,True,False
35427,28,0,0.4679954555149361,1,2,13,164,74,30,3,False,False,True,False,False,True,False
35428,34,0,0.8234929462906946,0,3,3,86,19,0,1,True,False,False,False,False,False,False
35429,25,1,12.636226735887597,0,3,4,89,22,4,2,False,False,True,True,False,False,False
35430,18,1,19.760736360338456,0,1,11,139,67,38,3,False,False,True,True,False,False,False
35431,20,0,13.311008966626758,0,3,5,101,89,3,2,True,False,False,False,False,False,True
35432,37,1,8.652848544411276,1,1,1,155,58,29,1,False,False,True,False,False,False,True
35433,22,0,16.646558759450343,0,2,5,82,46,1,2,False,False,True,True,False,False,False
35434,44,0,14.917318539166404,0,2,8,43,17,6,2,False,False,False,False,True,False,False
35435,25,0,0.7928142421627458,1,1,7,163,38,48,2,True,False,False,False,False,True,False
35436,19,1,6.068674241236925,0,3,15,121,46,7,3,False,False,True,False,True,False,False
35437,17,1,3.3935148967269546,0,1,12,113,17,0,2,True,False,False,False,True,False,False
35438,29,0,18.822166201018455,0,3,10,111,35,4,2,True,False,False,False,True,False,False
35439,16,1,10.784465561727504,1,1,2,10,44,44,1,False,False,True,False,False,True,False
35440,16,0,1.0530352241669352,0,1,12,148,77,1,3,False,False,False,False,True,False,False
35441,22,1,18.478691105803193,0,1,7,12,39,34,1,False,False,True,False,False,False,False
35442,44,0,17.736686035219783,0,3,1,133,20,42,1,True,False,False,False,True,False,False
35443,19,1,9.679476582373336,0,1,16,109,38,15,3,False,False,True,True,False,False,False
35444,44,0,0.0181328319042766,0,2,2,129,84,42,2,False,False,True,False,False,False,False
35445,24,1,1.214909507418346,0,1,18,140,86,36,3,False,False,True,False,False,False,True
35446,47,0,6.237059168799118,1,1,2,60,75,3,1,False,False,True,False,True,False,False
35447,38,0,22.6047890223967,0,1,11,150,77,39,3,False,False,True,True,False,False,False
35448,33,1,0.3928230353238851,0,1,3,58,16,37,1,True,False,False,False,False,False,False
35449,44,1,10.07139189181028,0,1,9,74,63,14,2,False,False,True,False,False,True,False
35450,39,1,2.61204660759517,0,1,19,17,66,29,2,False,False,False,False,True,False,False
35451,25,0,14.020666139589922,0,2,5,170,98,46,2,False,False,False,False,False,False,True
35452,49,0,19.929560363221626,0,2,2,102,16,47,1,False,False,True,True,False,False,False
35453,15,1,4.334563782207588,1,2,19,106,17,31,3,True,False,False,False,False,False,False
35454,31,0,9.122682050321773,0,1,7,171,52,26,2,True,False,False,False,False,True,False
35455,45,1,7.57944030978907,0,1,6,105,68,37,3,True,False,False,False,False,False,False
35456,20,0,7.933892980242707,0,2,18,124,11,46,3,False,False,True,False,False,True,False
35457,27,1,17.392362207419918,0,2,3,126,68,13,2,False,False,True,True,False,False,False
35458,40,0,2.571174479697304,0,1,2,17,27,5,1,True,False,False,False,False,False,False
35459,19,1,12.475081907476484,0,1,6,37,7,40,1,False,False,False,False,False,False,False
35460,28,1,2.729680654813727,1,2,15,31,8,7,2,False,False,True,False,False,False,False
35461,29,1,20.705159364844732,1,1,10,17,59,45,1,False,False,True,True,False,False,False
35462,26,1,13.732245105427294,0,2,3,66,79,10,1,False,True,False,False,False,False,False
35463,22,0,14.128261620584237,0,2,19,137,51,17,3,False,False,True,False,False,False,False
35464,45,1,19.761005711087165,0,1,15,153,57,24,3,False,False,True,False,False,False,False
35465,40,1,7.323434180256342,1,2,2,93,55,4,1,True,False,False,False,True,False,False
35466,43,1,21.649989202875,0,2,19,30,34,8,2,False,False,True,False,False,False,False
35467,18,1,3.5533928810959035,0,1,7,93,99,14,2,False,False,True,True,False,False,False
35468,42,0,19.09619219028792,0,3,3,68,50,20,1,False,True,False,True,False,False,False
35469,39,1,8.994337778777213,0,1,19,92,37,42,3,True,False,False,False,False,False,False
35470,46,1,2.3313115321413163,0,1,2,55,74,31,1,False,False,True,False,False,True,False
35471,25,0,13.945566428564373,0,3,15,104,17,46,3,False,False,False,False,False,False,False
35472,24,1,16.66898499812134,0,2,4,61,36,13,1,False,False,True,False,True,False,False
35473,41,0,19.604720168421274,0,3,12,25,53,47,2,False,True,False,False,False,False,True
35474,31,0,1.6570038917547318,0,1,17,155,87,6,3,False,False,False,False,False,False,True
35475,21,0,0.2077478190545578,0,1,9,110,28,39,2,False,False,True,False,True,False,False
35476,23,1,3.9365205186099432,1,1,11,86,14,37,2,False,False,True,False,False,True,False
35477,49,0,8.919701444614981,0,1,0,29,8,27,1,False,False,False,False,False,False,False
35478,23,0,12.246599622306745,0,1,3,23,61,2,1,False,True,False,False,False,False,False
35479,44,0,0.080970410886132,0,1,9,150,39,34,2,False,False,True,True,False,False,False
35480,45,0,5.766894778506546,0,1,12,118,29,49,3,False,True,False,False,False,False,False
35481,33,1,7.4104899590294275,1,2,6,27,83,32,1,False,False,True,False,True,False,False
35482,37,0,7.6439056497555455,0,2,17,129,39,7,3,False,False,False,False,False,False,False
35483,34,1,11.491536007975384,0,3,12,11,55,24,1,True,False,False,True,False,False,False
35484,20,0,2.2996680812438983,0,1,15,57,94,36,2,True,False,False,False,True,False,False
35485,38,0,18.35495401190738,0,1,0,58,20,22,1,True,False,False,False,False,False,True
35486,36,0,9.479541224258098,1,1,3,35,29,22,1,False,True,False,True,False,False,False
35487,20,1,7.084981957444581,0,2,0,63,35,40,1,True,False,False,True,False,False,False
35488,38,0,1.241587807586864,0,1,18,72,71,41,3,False,False,True,False,False,False,False
35489,36,0,11.228035291736967,0,1,1,85,42,35,1,True,False,False,False,False,True,False
35490,32,1,22.17610341482524,1,1,19,148,50,21,3,False,False,True,False,False,False,True
35491,30,0,9.072921332203826,1,2,12,176,86,39,3,False,False,True,False,True,False,False
35492,27,0,19.6294619869799,1,3,15,110,25,46,3,False,False,True,False,True,False,False
35493,38,0,9.297717242672748,0,3,4,84,66,18,2,True,False,False,True,False,False,False
35494,33,0,21.838822340711324,1,3,7,45,47,42,2,True,False,False,False,False,True,False
35495,34,0,7.205010841844528,0,3,13,48,8,15,2,False,False,False,False,False,False,False
35496,41,0,6.478384505466654,0,2,8,43,16,20,2,False,False,True,False,False,False,True
35497,31,1,19.329819765606068,0,3,0,99,58,21,1,False,True,False,False,True,False,False
35498,30,1,12.38980380611424,0,3,19,26,67,34,2,False,False,True,False,False,False,True
35499,15,1,18.08002870445183,0,2,16,57,93,36,2,False,False,True,False,True,False,False
35500,35,0,22.38778183375512,1,2,13,81,62,33,2,False,False,True,False,True,False,False
35501,41,0,4.272920084666486,0,1,3,132,69,28,2,True,False,False,False,True,False,False
35502,15,0,8.406988919730555,0,1,15,176,6,17,3,False,False,False,False,True,False,False
35503,44,0,6.804145802861949,0,1,17,113,20,10,3,False,False,True,True,False,False,False
35504,34,0,8.32026119438607,0,3,1,177,63,13,1,False,False,False,False,False,False,True
35505,38,1,2.831631290334739,0,1,13,178,15,21,3,False,False,True,False,False,False,False
35506,16,1,6.069904776112889,1,2,8,160,45,20,2,False,False,True,False,True,False,False
35507,29,1,10.474673348358271,0,1,10,85,21,48,2,False,False,True,True,False,False,False
35508,43,0,2.8634335394629487,0,1,5,48,51,4,1,False,False,False,True,False,False,False
35509,49,0,21.36116029100189,0,2,5,158,36,36,2,False,False,True,False,True,False,False
35510,27,0,20.033084127399192,0,1,7,134,9,30,2,False,False,True,False,False,False,False
35511,33,1,12.277345975607188,1,1,19,164,25,1,3,False,False,False,False,False,True,False
35512,15,1,1.4296014892305626,0,1,19,104,18,9,3,False,False,True,False,False,False,True
35513,30,0,4.7034446483901,0,3,4,64,32,16,1,False,True,False,False,False,True,False
35514,17,0,19.619525035632975,1,3,3,98,11,43,1,False,False,True,True,False,False,False
35515,20,0,16.740010963617895,0,3,2,54,85,19,1,True,False,False,False,False,False,False
35516,45,1,19.830485313990323,0,1,17,179,99,34,3,False,False,True,True,False,False,False
